participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.age,participant.gender,participant.region,participant.treat,participant.employed,participant.high_school,participant.university,participant.not_student,participant.sharing_inn,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.name,session.config.real_world_currency_per_point,session.age18to24,session.age25to34,session.age35to44,session.age45to54,session.age55to64,session.age65to99,session.male,session.female,session.northeast,session.midwest,session.south,session.west,initial.1.player.id_in_group,initial.1.player.role,initial.1.player.payoff,initial.1.player.id_cint,initial.1.player.age,initial.1.player.gender,initial.1.player.nationality,initial.1.player.region,initial.1.player.highest_education,initial.1.player.current_employment,initial.1.player.quota_full,initial.1.player.job_title,initial.1.player.job_tasks,initial.1.player.industry_category,initial.1.player.eligible_to_vote,initial.1.player.voting_intention,initial.1.player.closeness_to_party,initial.1.player.political_views_scale,initial.1.player.iintrsts,initial.1.player.charm,initial.1.player.iprotect,initial.1.player.iprivacy,initial.1.player.cprotect,initial.1.player.climchoi,initial.1.player.hequal,initial.1.player.ewealth,initial.1.player.eradeq,initial.1.player.ediscrim,initial.1.player.hrevdis2,initial.1.player.hfeminin,initial.1.group.id_in_subsession,initial.1.subsession.round_number,beliefs.1.player.id_in_group,beliefs.1.player.role,beliefs.1.player.payoff,beliefs.1.player.robots_per_1000_workers,beliefs.1.player.confidence_robots,beliefs.1.player.rank1_robots,beliefs.1.player.rank2_robots,beliefs.1.player.rank3_robots,beliefs.1.player.country_more_robots,beliefs.1.player.sector_more_robots,beliefs.1.player.sector_more_robots_in_country,beliefs.1.player.job_impact_robots_order,beliefs.1.player.job_impact_robots_sign,beliefs.1.player.job_impact_robots,beliefs.1.player.job_impact_robots_overall,beliefs.1.player.confidence_job_impact,beliefs.1.player.ai_what_is,beliefs.1.player.ai_job_impact_future_order,beliefs.1.player.ai_job_impact_future_sign,beliefs.1.player.ai_job_impact_future,beliefs.1.player.confidence_ai_future,beliefs.1.player.low_skill_ai_impact_order,beliefs.1.player.low_skill_ai_impact_sign,beliefs.1.player.low_skill_ai_impact,beliefs.1.player.high_skill_ai_impact_order,beliefs.1.player.high_skill_ai_impact_sign,beliefs.1.player.high_skill_ai_impact,beliefs.1.player.confidence_ai_skill,beliefs.1.player.open_opinion_automation_ai,beliefs.1.group.id_in_subsession,beliefs.1.subsession.round_number,narratives.1.player.id_in_group,narratives.1.player.role,narratives.1.player.payoff,narratives.1.player.treat,narratives.1.player.attention_check,narratives.1.player.cq_answer1,narratives.1.player.cq_answer2,narratives.1.player.cq_answer3,narratives.1.player.cq_answer4,narratives.1.player.cq_answer5,narratives.1.player.button_statements,narratives.1.player.mistake_answer1,narratives.1.player.mistake_answer2,narratives.1.player.mistake_answer3,narratives.1.player.mistake_answer4,narratives.1.player.mistake_answer5,narratives.1.player.policy_intervention,narratives.1.player.policy_intervention_reason1,narratives.1.player.policy_intervention_reason2,narratives.1.player.universal_income,narratives.1.player.tax_credits_innovation,narratives.1.player.stronger_regulations_ai,narratives.1.player.education_policies_training,narratives.1.player.breaking_up_tech_monopolies,narratives.1.player.lower_taxes_on_labor,narratives.1.player.higher_taxes_on_capital,narratives.1.player.minimum_wage_policy,narratives.1.player.unemployment_benefits,narratives.1.player.sharing_inn,narratives.1.player.button_optimistic,narratives.1.player.button_pessimistic,narratives.1.player.button_neutral,narratives.1.group.id_in_subsession,narratives.1.subsession.round_number,final.1.player.id_in_group,final.1.player.role,final.1.player.payoff,final.1.player.job_loss_chance,final.1.player.postal_code,final.1.player.civil_status,final.1.player.num_children,final.1.player.num_adults,final.1.player.num_elderly,final.1.player.annual_gross_household_income,final.1.player.high_school_type,final.1.player.university_major,final.1.player.firm_use_robots_ai,final.1.player.born_in_country,final.1.player.religious_community,final.1.player.trust_in_government,final.1.player.trust_in_political_parties,final.1.player.trust_in_trade_unions,final.1.player.trust_in_tech_tycoons,final.1.player.risk_willingness,final.1.player.feelings_towards_technology,final.1.player.smartphone_os,final.1.player.hours_computer_use_for_work,final.1.player.active_on_social_media,final.1.player.facebook,final.1.player.twitter,final.1.player.instagram,final.1.player.tiktok,final.1.player.linkedin,final.1.player.other_social,final.1.player.time_spent_on_social_media,final.1.player.usage_AI,final.1.player.general_comments,final.1.player.survey_biased,final.1.player.statements_informative,final.1.player.button_link,final.1.group.id_in_subsession,final.1.subsession.round_number
3331,rx15ixgi,67164021-4928-a6cd-1ff1-fcd8b3f20a9f,0,21,21,final,Completion,2024-10-21 11:51:04.517272,1,,,0.0,64,Male,Illinois,neutral,0,0,1,1,not support,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3331,,0.0,67164021-4928-a6cd-1ff1-fcd8b3f20a9f,64,Male,US nationality,Illinois,Master’s degree,Retired,0,Retired teacher ,Public School teacher ,Education ,Yes,Republican,7,10,6,4,5,6,2,2,6,1,1,1,6,6,1,1,3331,,0.0,15.0,4,China,US,Republic of Korea,China,Automotive,Automotive,1,decrease,10.0,decrease a little,5,they are very large deep learning models that have developed a form of intelligence by replicating how the human brain works,1,decrease,10.0,3,1,decrease,15.0,0,decrease,20.0,4,It has good points in helping people but hopefully it won't do everything because people will become lazy and dependent on it too much.,1,1,3331,,0.0,neutral,1,1,0,1,0,0,2,2,0,2,0,0,No,Let the free market decide needs.,"No intervention,  it hinders progress.",0,1,1,1,0,1,0,0,0,not support,1,1,1,1,1,3331,,0.0,,61430,Single,0,1,0,62000,,Agriculture Education ,Not Applicable,1,Protestant,0,1,1,5,5,8,Android,4.0,No,0,0,0,0,0,0,,1,Interesting ,"No, it did not feel biased",8,0,1,1
3332,6kgvltmg,6716402e-31eb-b125-ccff-2ef6eb511ea8,0,21,21,final,Completion,2024-10-21 11:51:29.871653,1,,,0.0,62,Male,Georgia,baseline,1,0,1,1,pessimistic,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3332,,0.0,6716402e-31eb-b125-ccff-2ef6eb511ea8,62,Male,US nationality,Georgia,University degree,Self-employed,0,Consulting ,Running things ,Me ,Yes,Democrat,7,5,2,5,3,4,5,3,2,5,4,5,2,2,1,1,3332,,0.0,5.0,3,Germany,Japan,US,Republic of Korea,Food,Metal and Machinery,1,decrease,100.0,decrease a lot,6,"they are very large deep learning models that can predict patterns in texts, pictures and videos",1,decrease,30.0,6,1,decrease,40.0,1,increase,10.0,6,Automation will frustrate the average human beings because it will not interact logically to humans because humans are unpredictable ,1,1,3332,,0.0,baseline,,0,0,0,0,0,0,0,0,0,0,0,Yes,Jobs ,Security risk ,1,0,1,0,1,1,1,1,1,pessimistic,0,1,0,1,1,3332,,0.0,7,30273,Divorced,1,,,99500,,Political science ,None,1,Other,9,5,8,1,3,5,iOS (iPhone),9.0,Yes,0,0,1,0,0,1,20,1,No,"No, it did not feel biased",,0,1,1
3333,q5xj7qaw,671640a8-05fd-b8ba-4aee-06ea05a88827,0,21,21,final,Completion,2024-10-21 11:53:18.105863,1,,,0.0,69,Male,Pennsylvania,optimistic,0,0,1,1,not support,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3333,,0.0,671640a8-05fd-b8ba-4aee-06ea05a88827,69,Male,US nationality,Pennsylvania,University degree,Retired,0,manager,Manage all the employees on my team to get the work done,retail,Yes,Republican,7,11,6,6,4,6,1,1,6,5,5,4,6,4,1,1,3333,,0.0,100.0,1,Japan,Republic of Korea,US,US,Automotive,Electrics/Electronics,1,decrease,1.0,decrease a lot,1,"they are very large deep learning models that can predict patterns in texts, pictures and videos",1,decrease,20.0,1,1,decrease,20.0,1,decrease,20.0,1,"Robots and AI are replacing humans at many various jobs because they are cheaper, they don't get a salary or benefits and do the same job or task almost to perfection every time. Companys pay only once for the robot or AI and require very little maintenance. Humans have to be paid a salary for the life of their employment and require many other benefits also. In the long run robots and AI will save the company many $$$$$ over time.",1,1,3333,,0.0,optimistic,1,1,0,1,0,0,0,0,0,0,0,0,Yes,Way to many jobs are and will be lost to automation and AI there has to be some kind of limit to protect jobs.,Automation and AI replacing humans will provide new jobs in the manufacturing and maintenance of robots and AI. New fields of study and practicle applications will require produce many new jobs.,1,1,1,1,0,1,1,0,0,not support,0,0,0,1,1,3333,,0.0,,17406,Married,0,1,1,97000,,Business Administration,Not Applicable,1,Catholic,0,0,5,3,5,10,Android,0.0,Yes,1,0,0,1,0,1,120,2,no,"No, it did not feel biased",0,0,1,1
3334,r30w9ngi,671640fa-cc38-6940-9626-9e70696c3276,0,21,21,final,Completion,2024-10-21 11:54:40.370547,1,,,0.0,69,Male,Pennsylvania,pessimistic,1,1,0,1,optimistic,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3334,,0.0,671640fa-cc38-6940-9626-9e70696c3276,69,Male,US nationality,Pennsylvania,High school diploma,Employed,0,Custodian ,Cleaning classrooms and doing maintenance work ,Education ,Yes,Republican,5,9,5,3,6,6,1,6,2,2,4,5,6,6,1,1,3334,,0.0,119.0,1,China,US,Japan,China,Electrics/Electronics,Electrics/Electronics,1,decrease,15.0,decrease a little,2,they are very large deep learning models that have developed a form of intelligence by replicating how the human brain works,1,increase,10.0,2,1,increase,8.0,1,increase,10.0,1,I know this is the future but I’m concerned about job and wage loss because of the increase costs to use these things ,1,1,3334,,0.0,pessimistic,1,1,0,1,0,0,0,0,0,0,0,0,Yes,Policy makers should not overreach in the development of the obvious future of industry. ,Policy makers should maybe advise corporations to possibly slow down and think about what this may do to the future of our workforce. ,0,1,1,0,0,1,0,1,1,optimistic,1,1,1,1,1,3334,,0.0,0,15401,Married,0,1,1,120000,No,,None,1,Protestant,1,3,10,3,3,7,iOS (iPhone),0.0,No,0,0,0,0,0,0,,1,I enjoyed it,"No, it did not feel biased",8,0,1,1
3335,kn5n3vui,67164172-bd64-6d7d-7c9b-00062148ec0b,0,21,21,final,Completion,2024-10-21 11:56:42.505944,1,,,0.0,60,Male,Texas,neutral,0,1,0,1,not support,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3335,,0.0,67164172-bd64-6d7d-7c9b-00062148ec0b,60,Male,US nationality,Texas,High school diploma,Retired,0,Detention Officer ,Control and custody of county inmates ,Law enforcement ,Yes,Do not know,4,6,4,6,3,3,2,4,3,4,5,5,3,6,1,1,3335,,0.0,100.0,2,US,Japan,Italy,Republic of Korea,Electrics/Electronics,Automotive,0,decrease,50.0,decrease a lot,6,they are very large deep learning models that have developed a form of intelligence by replicating how the human brain works,1,decrease,25.0,3,0,decrease,15.0,1,decrease,25.0,2,"They are making it easy for companies to downsize their manpower. Which in turn decrease the number of jobs available. As far as quality, it should increase with the factor of human error taken out of the equation. Wages should be at a stand still with more job positions lost.",1,1,3335,,0.0,neutral,1,1,0,1,0,0,0,0,0,0,0,0,Yes,"By setting down rules and guidelines, it can be more controlled transition to the benefit of all, instead of a transition for the companies involved. ","With limits set, people can adjust to the roll of automation and AI have in the work force.",0,0,1,1,0,0,0,0,0,not support,0,0,0,1,1,3335,,0.0,,75052,Married,0,2,0,80000,No,,Not Applicable,1,I do not belong to any religious community,5,0,1,0,2,8,Android,0.0,No,0,0,0,0,0,0,,1,,"No, it did not feel biased",5,0,1,1
3336,2bmqq3on,6716419e-ef06-74de-d76b-4d9f57d8bd78,0,21,21,final,Completion,2024-10-21 11:57:25.559105,1,,,0.0,71,Male,Tennessee,baseline,0,1,0,1,neutral,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3336,,0.0,6716419e-ef06-74de-d76b-4d9f57d8bd78,71,Male,US nationality,Tennessee,High school diploma,Retired,0,General Contractor,"To schedule labor, order materials, pull permits, acquire utilities",construction,Yes,Republican,6,7,6,4,4,6,1,1,5,1,1,1,5,5,1,1,3336,,0.0,100.0,5,Republic of Korea,Japan,US,US,Electrics/Electronics,Metal and Machinery,1,decrease,10.0,decrease a little,5,they are very large deep learning models that have developed a form of intelligence by replicating how the human brain works,1,decrease,5.0,5,1,decrease,2.0,1,decrease,3.0,5,"I'm not sure. I know that by using automation, different components of projects would require less manual labor and produce more thus not using labor as much as before",1,1,3336,,0.0,baseline,,0,0,0,0,0,0,0,0,0,0,0,No,Lawmakers should stay out of the way as they install too many regulations for companies to operate efficiently,"Government should leave AI alone unless business uses it to the detriment of society, but then again, if government controls it, they could use it for the same purpose.",0,0,0,0,1,1,0,0,0,neutral,1,1,1,1,1,3336,,0.0,,38474,Married,1,3,1,62000,Carpentry,,Not Applicable,1,Protestant,1,0,0,1,5,5,Android,0.0,Yes,1,1,0,0,0,0,60,1,no,"No, it did not feel biased",,0,1,1
3337,3kmo156z,6716417d-eef4-4bd4-f4c3-c4a4b65cf8e7,0,8,21,beliefs,IndustrialRobots,2024-10-21 11:58:05.767362,1,,,0.0,63,Male,Connecticut,optimistic,1,1,0,1,,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3337,,0.0,6716417d-eef4-4bd4-f4c3-c4a4b65cf8e7,63,Male,US nationality,Connecticut,High school diploma,Employed,0,Flagger,To flag traffic.,Construction ,Yes,Do not know,1,6,2,5,4,3,3,4,4,4,4,1,6,1,1,1,3337,,0.0,,,,,,,,,0,,,,,,0,,,,1,,,1,,,,,1,1,3337,,0.0,optimistic,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,3337,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,1,1
3338,2s04wzbs,671641df-127b-8781-5328-463d41f6d344,0,21,21,final,Completion,2024-10-21 11:58:29.367511,1,,,0.0,63,Male,Maryland,pessimistic,0,0,1,1,not support,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3338,,0.0,671641df-127b-8781-5328-463d41f6d344,63,Male,US nationality,Maryland,University degree,Retired,0,Packaging Director for Clorox ,Oversee the process of empty bottles getting labeled filled capped and do quality checks ,Bleach manufacturer ,Yes,Republican,7,11,4,4,3,3,6,6,4,1,3,4,2,2,1,1,3338,,0.0,300000.0,5,US,Japan,China,US,Electrics/Electronics,Automotive,1,decrease,25.0,decrease a little,5,they are very large deep learning models that have developed a form of intelligence by replicating how the human brain works,0,decrease,25.0,5,1,increase,50.0,1,decrease,10.0,4,I’m not sure yet. ,1,1,3338,,0.0,pessimistic,1,1,0,1,0,0,0,0,0,0,0,0,Yes,They don’t know the industry ,They are only concerned about money ,0,1,1,1,0,1,1,1,1,not support,1,1,1,1,1,3338,,0.0,,21085,Divorced,0,1,0,34999,,Business Administration ,Not Applicable,1,Catholic,3,3,8,5,9,8,iOS (iPhone),2.0,Yes,1,0,0,0,0,0,5,1,None ,"No, it did not feel biased",5,0,1,1
3339,iz6mmkh6,671641ed-564d-9f93-f198-38af1a659141,0,4,21,initial,EmploymentDetails,2024-10-21 11:58:44.566393,1,,,0.0,76,Female,Alabama,neutral,,,,,,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3339,,0.0,671641ed-564d-9f93-f198-38af1a659141,76,Female,US nationality,Alabama,University degree,Employed,0,,,,,,,,,,,,,,,,,,,,1,1,3339,,0.0,,,,,,,,,0,,,,,,1,,,,0,,,1,,,,,1,1,3339,,0.0,neutral,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,3339,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,1,1
3340,o6h0vcyf,67164202-4863-ff54-96ae-f7095f0caa4e,0,8,21,beliefs,IndustrialRobots,2024-10-21 11:59:04.156719,1,,,0.0,62,Male,Connecticut,baseline,1,0,1,1,,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3340,,0.0,67164202-4863-ff54-96ae-f7095f0caa4e,62,Male,US nationality,Connecticut,University degree,Employed,0,cart collector,bring grocery store carts back in store,retail selling almost everything under their brand,Yes,Do not know,1,6,4,4,4,4,4,4,4,3,4,3,4,3,1,1,3340,,0.0,,,,,,,,,0,,,,,,1,,,,0,,,0,,,,,1,1,3340,,0.0,baseline,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,3340,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,1,1
3341,t0nv477a,6716420b-6a30-4bb8-e74b-bdd39f14cd38,0,21,21,final,Completion,2024-10-21 11:59:15.340080,1,,,0.0,60,Male,Florida,optimistic,1,0,1,1,not support,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3341,,0.0,6716420b-6a30-4bb8-e74b-bdd39f14cd38,60,Male,US nationality,Florida,Master’s degree,Self-employed,0,sales director,buy and sell collectibles,retail,Yes,Do not know,4,11,6,5,4,6,1,1,6,2,2,1,6,5,1,1,3341,,0.0,5.0,2,China,Japan,Republic of Korea,China,Plastic and Chemical Products,Plastic and Chemical Products,1,increase,10.0,remain the same,6,they are very large deep learning models that have developed a form of intelligence by replicating how the human brain works,0,increase,5.0,7,0,increase,20.0,0,decrease,35.0,7,AI needs to be made illegal there is zero benefit and much loss . They performance is low and service sucks,1,1,3341,,0.0,optimistic,1,1,0,1,0,0,2,0,0,2,0,0,Yes,AI is useless,AI is dangerous,1,0,1,1,1,1,1,0,1,not support,0,0,0,1,1,3341,,0.0,3,34746,Married,2,6,0,0,,exercise physiology,None,1,Protestant,0,0,0,0,9,1,Android,3.0,No,0,0,0,0,0,0,,1,,"No, it did not feel biased",2,0,1,1
3342,uucs0r5y,6716422a-94e2-d00e-a24f-3c0650e260a6,0,21,21,final,Completion,2024-10-21 11:59:44.344397,1,,,0.0,73,Male,South Carolina,pessimistic,1,0,1,1,not support,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3342,,0.0,6716422a-94e2-d00e-a24f-3c0650e260a6,73,Male,US nationality,South Carolina,University degree,Employed,0,Department manager ,Oversee employees making sandwiches ,Grocery supermarket ,Yes,,6,6,3,6,5,5,5,3,2,3,3,4,4,4,1,1,3342,,0.0,200000.0,5,Japan,China,US,Japan,Automotive,Automotive,0,increase,100.0,increase a little,4,they are very large models that use an elaborated set of pre-defined rules to understand the context and provide plausible answers,0,increase,10.0,4,1,increase,5.0,1,increase,10.0,5,"It will expand the availability of newly created jobs and with training, pay will increase ",1,1,3342,,0.0,pessimistic,1,1,0,1,0,0,0,0,0,1,0,0,No,Business leaders know more about automation than politicians,Retraining employees will increase pay across the board,0,0,1,0,0,1,0,0,0,not support,0,0,0,1,1,3342,,0.0,13,29526,Married,0,0,2,52000,,Sociology,Not Applicable,1,Catholic,6,8,10,8,5,9,iOS (iPhone),2.0,No,0,0,0,0,0,0,,1,Love the topic,"No, it did not feel biased",9,0,1,1
3343,82vns2o6,67164272-573f-3b92-2109-6e084dd35bc6,0,21,21,final,Completion,2024-10-21 12:00:58.443287,1,,,0.0,66,Male,Pennsylvania,neutral,0,1,0,1,not support,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3343,,0.0,67164272-573f-3b92-2109-6e084dd35bc6,66,Male,US nationality,Pennsylvania,High school diploma,Retired,0,Forklift operater ,Unload trucks ,Beverage ,Yes,Democrat,5,6,4,3,3,4,4,2,2,3,4,3,4,3,1,1,3343,,0.0,10.0,3,Japan,China,Germany,Japan,Electrics/Electronics,Electrics/Electronics,1,decrease,25.0,decrease a lot,5,"they are very large deep learning models that can predict patterns in texts, pictures and videos",0,decrease,20.0,2,0,decrease,10.0,0,decrease,20.0,3,Cutting jobs and increasing products ,1,1,3343,,0.0,neutral,1,1,0,1,0,0,0,0,0,0,0,0,Yes,Make products better,But will cut jobs,1,0,1,1,0,1,0,0,0,not support,0,0,0,1,1,3343,,0.0,,15010,Married,0,0,2,32000,No,,Not Applicable,1,Protestant,7,6,8,2,7,6,Android,15.0,Yes,1,0,0,0,0,0,120,1,No,"No, it did not feel biased",6,0,1,1
3344,p4uh8y9x,671642b8-c95e-c504-ce4e-ef030bf0961c,0,21,21,final,Completion,2024-10-21 12:02:09.515117,1,,,0.0,70,Male,Arizona,baseline,0,0,1,1,not support,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3344,,0.0,671642b8-c95e-c504-ce4e-ef030bf0961c,70,Male,US nationality,Arizona,University degree,Retired,0,"all good, that is it, the end","all good, that is it, the end","all good, that is it, the end",Yes,Democrat,5,6,1,6,1,1,6,6,1,6,6,6,1,1,1,1,3344,,0.0,5.0,1,Germany,Republic of Korea,Japan,China,Food,Food,1,decrease,2.0,decrease a little,5,they are very large models that use an elaborated set of pre-defined rules to understand the context and provide plausible answers,0,increase,10.0,1,1,increase,10.0,1,decrease,5.0,1,"all good, that is it, the end",1,1,3344,,0.0,baseline,,0,0,0,0,0,0,0,0,0,0,0,Yes,all good,ok,0,0,0,0,0,0,0,1,0,not support,0,0,0,1,1,3344,,0.0,,85215,Married,0,0,0,50000,, SOFIRELAY21,None,1,I do not belong to any religious community,10,0,3,0,0,10,iOS (iPhone),0.0,No,0,0,0,0,0,0,,1,none,"No, it did not feel biased",,0,1,1
3345,zk4jfn7h,671642d9-7153-8350-fe10-b0786a567e52,0,21,21,final,Completion,2024-10-21 12:02:40.095156,1,,,0.0,55,Male,New York,optimistic,1,0,1,1,neutral,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3345,,0.0,671642d9-7153-8350-fe10-b0786a567e52,55,Male,US nationality,New York,Master’s degree,Self-employed,0,General contractor,Running my general contracting business,construction,Yes,Democrat,4,5,2,6,1,3,2,3,1,6,6,5,1,1,1,1,3345,,0.0,1.0,1,Germany,Japan,Republic of Korea,China,Electrics/Electronics,Electrics/Electronics,1,decrease,100.0,decrease a little,1,they are very large models that use an elaborated set of pre-defined rules to understand the context and provide plausible answers,0,increase,10.0,1,0,decrease,3.0,0,increase,3.0,1,"Some jobs will be eliminated while others will be created, these new jobs will be more technical and higher paying",1,1,3345,,0.0,optimistic,1,1,0,1,0,0,0,0,0,0,0,0,Yes,only to provide guidelines and possible regulations,only to provide guidelines and possible regulations,0,0,1,1,0,1,0,1,0,neutral,2,2,2,1,1,3345,,0.0,0,13778,Divorced,0,1,0,69000,,Mathematics,Not Applicable,1,I do not belong to any religious community,5,3,8,4,1,10,Android,1.0,Yes,1,1,1,0,0,1,30,1,none,"No, it did not feel biased",8,0,1,1
3346,8emst5iv,671642e3-d9e7-642f-c073-3fd74ed4f7a7,0,21,21,final,Completion,2024-10-21 12:02:48.909521,1,,,0.0,80,Male,Virginia,pessimistic,0,0,1,1,optimistic,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3346,,0.0,671642e3-d9e7-642f-c073-3fd74ed4f7a7,80,Male,US nationality,Virginia,Ph.D.,Retired,0,Management Consultant,Studying problem areas for client companies and recommending resolutions that relate to structure and procedures to alleviate those problem areas,Clients ranged from legal firms to energy companies,Yes,Democrat,1,6,5,3,5,5,3,4,3,2,3,5,3,4,1,1,3346,,0.0,100.0,1,Republic of Korea,Germany,Italy,Italy,Automotive,Automotive,0,decrease,50.0,decrease a little,3,"they are very large deep learning models that can predict patterns in texts, pictures and videos",0,decrease,15.0,1,1,decrease,20.0,0,decrease,5.0,2,Ai will make adaptation for industrial robots plausible and should provide efficiencies in that segment of industry.  AI will also be able to curate customer interaction types and either solve them directly or to funnel the problems to the proper human actors for resolution.,1,1,3346,,0.0,pessimistic,1,1,0,1,0,0,0,1,0,0,0,0,No,Intervention is futile; AI will be developed with or without government intervention,There will also be potential benefits from AI that will outweigh the potential decrements,0,1,0,1,0,1,0,0,0,optimistic,1,1,1,1,1,3346,,0.0,,22046,Married,0,0,2,305000,,Chemistry,Not Applicable,1,Catholic,2,0,5,5,7,9,iOS (iPhone),0.0,No,0,0,0,0,0,0,,2,Survey was very interesting.,"No, it did not feel biased",7,0,1,1
3347,yyy3finq,671642e6-44db-2770-4dec-8027c6d781c1,0,8,21,beliefs,IndustrialRobots,2024-10-21 12:03:02.265518,1,,,0.0,73,Male,Ohio,neutral,0,0,1,1,,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3347,,0.0,671642e6-44db-2770-4dec-8027c6d781c1,73,Male,US nationality,Ohio,University degree,Retired,0,retired,nothing retired,none retired,Yes,Republican,2,9,5,4,5,5,1,2,4,2,3,3,5,5,1,1,3347,,0.0,,,,,,,,,1,,,,,,0,,,,1,,,0,,,,,1,1,3347,,0.0,neutral,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,3347,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,1,1
3348,qlpjg5n6,67164309-c025-f467-ddd4-397cdd7adc2d,0,14,21,narratives,PolicyOpinions,2024-10-21 12:03:29.072901,1,,,0.0,73,Male,Wisconsin,baseline,0,0,1,1,,7vbha7nz,,,,,0,0.0,survey_automationAI_us,1.0,483,662,661,651,673,849,1921,2033,692,842,1554,891,3348,,0.0,67164309-c025-f467-ddd4-397cdd7adc2d,73,Male,US nationality,Wisconsin,University degree,Retired,0,Millwright,Machine repair,Manufacturing,Yes,Democrat,5,6,4,5,5,6,3,3,3,4,4,4,4,3,1,1,3348,,0.0,4.0,4,US,China,Japan,China,Automotive,Automotive,0,decrease,6.0,decrease a little,4,they are very large deep learning models that have developed a form of intelligence by replicating how the human brain works,1,decrease,2.0,4,0,decrease,2.0,0,increase,3.0,4,Will make manufacturing more efficent,1,1,3348,,0.0,baseline,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,3348,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,1,1
